iter	Passed	Remaining
2590	66040	188842
2591	66064	188813
2592	66078	188756
2593	66100	188721
2594	66123	188688
2595	66146	188654
2596	66171	188628
2597	66195	188598
2598	66220	188572
2599	66245	188545
2600	66269	188516
2601	66297	188496
2602	66352	188553
2603	66374	188521
2604	66401	188497
2605	66426	188472
2606	66454	188453
2607	66480	188430
2608	66502	188394
2609	66525	188360
2610	66551	188336
2611	66574	188304
2612	66599	188276
2613	66622	188246
2614	66645	188214
2615	66676	188203
2616	66700	188172
2617	66723	188140
2618	66749	188116
2619	66773	188088
2620	66797	188058
2621	66822	188029
2622	66847	188004
2623	66871	187972
2624	66892	187937
2625	66918	187912
2626	66943	187884
2627	66966	187853
2628	66991	187825
2629	67015	187795
2630	67036	187758
2631	67060	187728
2632	67085	187700
2633	67109	187672
2634	67133	187642
2635	67158	187614
2636	67181	187584
2637	67196	187528
2638	67220	187499
2639	67245	187472
2640	67269	187443
2641	67295	187418
2642	67320	187393
2643	67348	187374
2644	67371	187342
2645	67394	187310
2646	67417	187277
2647	67440	187243
2648	67463	187210
2649	67516	187262
2650	67539	187231
2651	67566	187208
2652	67589	187177
2653	67616	187154
2654	67640	187125
2655	67665	187100
2656	67689	187069
2657	67714	187043
2658	67739	187015
2659	67764	186989
2660	67787	186957
2661	67811	186926
2662	67835	186898
2663	67857	186862
2664	67881	186834
2665	67905	186803
2666	67916	186738
2667	67940	186708
2668	67964	186680
2669	68004	186693
2670	68028	186664
2671	68052	186635
2672	68075	186602
2673	68100	186575
2674	68124	186546
2675	68149	186519
2676	68173	186490
2677	68207	186488
2678	68232	186460
2679	68257	186434
2680	68283	186411
2681	68309	186385
2682	68335	186363
2683	68363	186343
2684	68387	186313
2685	68412	186288
2686	68434	186253
2687	68457	186220
2688	68481	186190
2689	68505	186161
2690	68527	186127
2691	68550	186095
2692	68582	186086
2693	68606	186058
2694	68629	186024
2695	68652	185992
2696	68688	185995
2697	68711	185964
2698	68749	185971
2699	68772	185940
2700	68797	185913
2701	68824	185891
2702	68849	185864
2703	68873	185835
2704	68902	185819
2705	68929	185799
2706	68953	185769
2707	68978	185741
2708	69012	185740
2709	69039	185718
2710	69065	185694
2711	69089	185666
2712	69112	185634
2713	69135	185602
2714	69158	185569
2715	69181	185537
2716	69203	185501
2717	69229	185476
2718	69251	185443
2719	69274	185412
2720	69300	185386
2721	69323	185354
2722	69351	185335
2723	69399	185370
2724	69425	185346
2725	69450	185319
2726	69474	185292
2727	69498	185261
2728	69521	185228
2729	69543	185195
2730	69568	185167
2731	69592	185138
2732	69632	185150
2733	69657	185124
2734	69679	185090
2735	69704	185063
2736	69729	185037
2737	69746	184987
2738	69769	184956
2739	69794	184928
2740	69818	184901
2741	69843	184873
2742	69866	184843
2743	69890	184812
2744	69927	184817
2745	69950	184786
2746	69974	184757
2747	70001	184733
2748	70014	184676
2749	70036	184641
2750	70060	184611
2751	70084	184583
2752	70112	184564
2753	70137	184536
2754	70163	184513
2755	70188	184486
2756	70211	184453
2757	70236	184427
2758	70260	184398
2759	70299	184409
2760	70324	184380
2761	70337	184324
2762	70360	184293
2763	70386	184266
2764	70412	184244
2765	70440	184225
2766	70467	184203
2767	70492	184177
2768	70517	184149
2769	70542	184124
2770	70565	184092
2771	70588	184059
2772	70612	184031
2773	70622	183963
2774	70644	183931
2775	70668	183900
2776	70693	183873
2777	70719	183851
2778	70744	183824
2779	70768	183794
2780	70793	183767
2781	70815	183733
2782	70837	183699
2783	70863	183674
2784	70886	183643
2785	70910	183613
2786	70934	183585
2787	70959	183558
2788	70984	183531
2789	71009	183505
2790	71034	183477
2791	71056	183444
2792	71081	183416
2793	71103	183384
2794	71127	183354
2795	71152	183326
2796	71177	183300
2797	71200	183269
2798	71224	183238
2799	71247	183208
2800	71272	183182
2801	71299	183160
2802	71326	183137
2803	71349	183107
2804	71376	183084
2805	71402	183060
2806	71432	183048
2807	71457	183021
2808	71478	182984
2809	71501	182953
2810	71535	182947
2811	71566	182936
2812	71589	182906
2813	71627	182912
2814	71652	182886
2815	71676	182857
2816	71702	182831
2817	71728	182807
2818	71753	182780
2819	71777	182752
2820	71814	182757
2821	71837	182725
2822	71864	182702
2823	71890	182678
2824	71936	182706
2825	71959	182674
2826	71983	182646
2827	72008	182618
2828	72044	182620
2829	72068	182589
2830	72093	182564
2831	72117	182534
2832	72142	182507
2833	72167	182482
2834	72191	182452
2835	72214	182420
2836	72238	182392
2837	72263	182363
2838	72286	182333
2839	72313	182311
2840	72338	182284
2841	72361	182253
2842	72385	182225
2843	72415	182209
2844	72442	182189
2845	72466	182158
2846	72490	182131
2847	72529	182138
2848	72555	182114
2849	72581	182089
2850	72608	182067
2851	72635	182048
2852	72660	182020
2853	72685	181994
2854	72708	181961
2855	72732	181933
2856	72758	181909
2857	72784	181884
2858	72811	181863
2859	72835	181834
2860	72860	181808
2861	72899	181815
2862	72923	181787
2863	72956	181779
2864	72981	181753
2865	73005	181723
2866	73027	181689
2867	73052	181662
2868	73077	181635
2869	73101	181607
2870	73126	181581
2871	73150	181551
2872	73175	181524
2873	73198	181493
2874	73224	181468
2875	73245	181432
2876	73268	181401
2877	73293	181375
2878	73318	181347
2879	73343	181321
2880	73368	181293
2881	73393	181267
2882	73417	181239
2883	73448	181227
2884	73478	181212
2885	73502	181184
2886	73542	181194
2887	73565	181163
2888	73589	181134
2889	73612	181102
2890	73636	181073
2891	73656	181033
2892	73681	181006
2893	73703	180973
2894	73726	180941
2895	73750	180912
2896	73774	180883
2897	73797	180851
2898	73821	180823
2899	73845	180794
2900	73873	180774
2901	73898	180748
2902	73922	180718
2903	73934	180661
2904	73961	180639
2905	73986	180611
2906	74009	180581
2907	74032	180549
2908	74056	180520
2909	74080	180492
2910	74104	180463
2911	74129	180435
2912	74154	180410
2913	74178	180381
2914	74204	180355
2915	74228	180327
2916	74251	180295
2917	74277	180271
2918	74301	180243
2919	74326	180216
2920	74352	180192
2921	74376	180164
2922	74402	180138
2923	74428	180114
2924	74455	180093
2925	74481	180068
2926	74505	180040
2927	74528	180008
2928	74553	179982
2929	74582	179964
2930	74606	179936
2931	74629	179904
2932	74652	179873
2933	74676	179844
2934	74698	179810
2935	74713	179760
2936	74735	179727
2937	74757	179691
2938	74781	179663
2939	74806	179637
2940	74829	179607
2941	74852	179575
2942	74877	179547
2943	74900	179516
2944	74924	179486
2945	74948	179459
2946	74972	179429
2947	74996	179400
2948	75020	179371
2949	75042	179339
2950	75067	179312
2951	75090	179281
2952	75113	179250
2953	75140	179227
2954	75162	179195
2955	75190	179174
2956	75231	179186
2957	75257	179162
2958	75281	179134
2959	75307	179109
2960	75333	179084
2961	75358	179060
2962	75383	179032
2963	75407	179003
2964	75439	178994
2965	75465	178970
2966	75489	178941
2967	75514	178914
2968	75538	178885
2969	75562	178855
2970	75586	178827
2971	75610	178798
2972	75633	178767
2973	75657	178738
2974	75681	178709
2975	75705	178680
2976	75728	178649
2977	75750	178616
2978	75773	178585
2979	75796	178554
2980	75820	178524
2981	75843	178494
2982	75868	178468
2983	75894	178443
2984	75919	178416
2985	75943	178389
2986	75968	178363
2987	75992	178332
2988	76015	178302
2989	76038	178270
2990	76062	178243
2991	76087	178216
2992	76111	178186
2993	76135	178157
2994	76160	178131
2995	76182	178098
2996	76207	178072
2997	76232	178044
2998	76256	178015
2999	76280	177987
3000	76303	177957
3001	76326	177926
3002	76350	177896
3003	76373	177864
3004	76397	177836
3005	76422	177811
3006	76451	177793
3007	76479	177775
3008	76503	177744
3009	76524	177709
3010	76583	177762
3011	76612	177745
3012	76643	177733
3013	76669	177708
3014	76685	177661
3015	76707	177628
3016	76732	177600
3017	76756	177573
3018	76782	177547
3019	76806	177518
3020	76829	177488
3021	76853	177459
3022	76876	177429
3023	76901	177401
3024	76924	177370
3025	76973	177400
3026	76998	177372
3027	77023	177348
3028	77048	177320
3029	77089	177332
3030	77115	177308
3031	77144	177290
3032	77170	177265
3033	77194	177237
3034	77217	177205
3035	77243	177181
3036	77271	177161
3037	77294	177131
3038	77321	177109
3039	77346	177082
3040	77390	177100
3041	77414	177070
3042	77442	177051
3043	77472	177036
3044	77496	177008
3045	77525	176990
3046	77555	176974
3047	77580	176948
3048	77608	176929
3049	77637	176912
3050	77666	176894
3051	77694	176873
3052	77721	176852
3053	77747	176827
3054	77774	176807
3055	77801	176784
3056	77829	176765
3057	77857	176744
3058	77884	176722
3059	77909	176697
3060	77938	176680
3061	77964	176654
3062	78007	176668
3063	78035	176649
3064	78059	176621
3065	78086	176597
3066	78112	176574
3067	78139	176551
3068	78166	176529
3069	78193	176508
3070	78219	176484
3071	78244	176457
3072	78273	176439
3073	78298	176412
3074	78324	176389
3075	78348	176361
3076	78375	176337
3077	78403	176319
3078	78429	176293
3079	78458	176277
3080	78514	176320
3081	78539	176294
3082	78564	176267
3083	78599	176262
3084	78626	176240
3085	78653	176217
3086	78678	176191
3087	78703	176164
3088	78728	176137
3089	78775	176161
3090	78802	176139
3091	78829	176118
3092	78873	176133
3093	78900	176111
3094	78935	176105
3095	78962	176084
3096	78992	176068
3097	79019	176047
3098	79045	176021
3099	79073	176002
3100	79103	175987
3101	79128	175959
3102	79156	175941
3103	79187	175926
3104	79228	175935
3105	79257	175917
3106	79284	175896
3107	79308	175866
3108	79336	175845
3109	79364	175826
3110	79390	175801
3111	79417	175779
3112	79442	175754
3113	79473	175740
3114	79503	175723
3115	79528	175697
3116	79554	175673
3117	79578	175644
3118	79618	175651
3119	79645	175627
3120	79673	175608
3121	79700	175586
3122	79725	175558
3123	79752	175536
3124	79786	175531
3125	79813	175507
3126	79837	175479
3127	79865	175457
3128	79890	175432
3129	79917	175410
3130	79945	175388
3131	79971	175364
3132	79998	175342
3133	80033	175338
3134	80060	175314
3135	80086	175292
3136	80113	175268
3137	80138	175241
3138	80164	175217
3139	80190	175193
3140	80218	175172
3141	80246	175152
3142	80281	175147
3143	80310	175130
3144	80339	175110
3145	80367	175091
3146	80394	175070
3147	80423	175052
3148	80450	175028
3149	80475	175002
3150	80507	174990
3151	80585	175078
3152	80611	175055
3153	80639	175033
3154	80671	175022
3155	80719	175044
3156	80745	175021
3157	80773	175000
3158	80797	174972
3159	80822	174944
3160	80846	174915
3161	80870	174887
3162	80895	174860
3163	80920	174832
3164	80947	174809
3165	80969	174778
3166	80996	174754
3167	81019	174724
3168	81044	174697
3169	81070	174672
3170	81095	174645
3171	81119	174616
3172	81148	174598
3173	81169	174563
3174	81194	174537
3175	81220	174510
3176	81245	174484
3177	81271	174459
3178	81295	174431
3179	81319	174401
3180	81342	174370
3181	81369	174348
3182	81394	174321
3183	81417	174290
3184	81452	174286
3185	81459	174220
3186	81484	174194
3187	81517	174183
3188	81545	174163
3189	81569	174133
3190	81592	174103
3191	81616	174074
3192	81642	174049
3193	81667	174022
3194	81690	173992
3195	81716	173967
3196	81743	173944
3197	81781	173945
3198	81804	173914
3199	81828	173886
3200	81852	173856
3201	81878	173832
3202	81903	173806
3203	81929	173781
3204	81954	173753
3205	81981	173731
3206	82006	173704
3207	82047	173712
3208	82073	173685
3209	82099	173662
3210	82125	173636
3211	82154	173619
3212	82180	173593
3213	82203	173564
3214	82227	173535
3215	82254	173512
3216	82280	173486
3217	82304	173458
3218	82330	173433
3219	82355	173405
3220	82380	173380
3221	82405	173353
3222	82432	173331
3223	82459	173308
3224	82485	173283
3225	82518	173272
3226	82545	173250
3227	82570	173223
3228	82596	173198
3229	82621	173171
3230	82646	173146
3231	82672	173120
3232	82696	173091
3233	82721	173064
3234	82765	173077
3235	82790	173050
3236	82815	173024
3237	82840	172998
3238	82865	172972
3239	82889	172942
3240	82914	172916
3241	82940	172891
3242	82965	172864
3243	82990	172836
3244	83016	172811
3245	83041	172785
3246	83078	172784
3247	83106	172762
3248	83130	172734
3249	83155	172707
3250	83181	172681
3251	83203	172650
3252	83229	172625
3253	83254	172597
3254	83278	172569
3255	83301	172538
3256	83338	172536
3257	83388	172561
3258	83418	172543
3259	83444	172519
3260	83469	172492
3261	83495	172468
3262	83521	172443
3263	83561	172448
3264	83591	172430
3265	83618	172408
3266	83644	172384
3267	83670	172358
3268	83695	172331
3269	83718	172301
3270	83743	172275
3271	83769	172249
3272	83791	172217
3273	83816	172190
3274	83843	172166
3275	83862	172128
3276	83887	172100
3277	83913	172075
3278	83937	172046
3279	83959	172015
3280	83994	172008
3281	84019	171980
3282	84043	171953
3283	84069	171927
3284	84095	171902
3285	84119	171874
3286	84145	171849
3287	84170	171822
3288	84226	171859
3289	84252	171834
3290	84280	171813
3291	84304	171783
3292	84330	171759
3293	84356	171734
3294	84383	171712
3295	84411	171691
3296	84436	171665
3297	84460	171635
3298	84484	171606
3299	84511	171584
3300	84535	171555
3301	84559	171527
3302	84587	171505
3303	84614	171483
3304	84639	171456
3305	84663	171426
3306	84688	171399
3307	84712	171371
3308	84739	171348
3309	84763	171319
3310	84786	171288
3311	84808	171255
3312	84832	171225
3313	84861	171208
3314	84883	171175
3315	84922	171176
3316	84944	171144
3317	84966	171111
3318	84990	171082
3319	85015	171055
3320	85038	171024
3321	85065	171001
3322	85090	170975
3323	85112	170941
3324	85137	170914
3325	85160	170885
3326	85186	170859
3327	85202	170813
3328	85227	170787
3329	85252	170761
3330	85277	170734
3331	85302	170706
3332	85328	170683
3333	85353	170656
3334	85376	170624
3335	85401	170598
3336	85427	170573
3337	85451	170543
3338	85477	170520
3339	85503	170494
3340	85529	170470
3341	85554	170442
3342	85580	170418
3343	85608	170398
3344	85635	170374
3345	85667	170362
3346	85715	170380
3347	85740	170353
3348	85764	170324
3349	85789	170298
3350	85815	170272
3351	85841	170248
3352	85865	170219
3353	85891	170194
3354	85917	170170
3355	85950	170159
3356	85974	170130
3357	85997	170100
3358	86021	170071
3359	86045	170043
3360	86072	170018
3361	86099	169996
3362	86119	169959
3363	86144	169933
3364	86168	169904
3365	86195	169881
3366	86218	169850
3367	86263	169863
3368	86282	169824
3369	86307	169797
3370	86333	169772
3371	86360	169750
3372	86385	169723
3373	86411	169698
3374	86438	169675
3375	86462	169646
3376	86485	169616
3377	86510	169588
3378	86534	169559
3379	86557	169530
3380	86583	169504
3381	86616	169493
3382	86646	169476
3383	86673	169453
3384	86699	169429
3385	86740	169433
3386	86765	169405
3387	86797	169394
3388	86822	169365
3389	86847	169339
3390	86873	169315
3391	86898	169288
3392	86923	169260
3393	86948	169234
3394	86974	169209
3395	86999	169182
3396	87025	169157
3397	87049	169128
3398	87074	169102
3399	87098	169073
3400	87125	169049
3401	87151	169025
3402	87174	168995
3403	87198	168967
3404	87234	168961
3405	87261	168938
3406	87289	168915
3407	87314	168890
3408	87339	168862
3409	87360	168829
3410	87385	168802
3411	87410	168775
3412	87435	168747
3413	87465	168730
3414	87489	168703
3415	87515	168676
3416	87539	168649
3417	87565	168623
3418	87605	168626
3419	87629	168597
3420	87658	168577
3421	87683	168550
3422	87708	168524
3423	87735	168500
3424	87759	168473
3425	87785	168448
3426	87822	168443
3427	87845	168413
3428	87870	168387
3429	87895	168358
3430	87920	168333
3431	87946	168308
3432	87974	168286
3433	87996	168253
3434	88023	168230
3435	88057	168221
3436	88079	168189
3437	88103	168160
3438	88131	168139
3439	88162	168124
3440	88188	168098
3441	88215	168075
3442	88246	168061
3443	88272	168035
3444	88296	168007
3445	88324	167985
3446	88348	167956
3447	88374	167932
3448	88399	167904
3449	88422	167873
3450	88447	167847
3451	88482	167840
3452	88506	167811
3453	88518	167759
3454	88542	167731
3455	88567	167703
3456	88590	167673
3457	88615	167646
3458	88640	167619
3459	88666	167595
3460	88693	167572
3461	88729	167566
3462	88758	167547
3463	88785	167523
3464	88810	167497
3465	88835	167469
3466	88860	167442
3467	88886	167418
3468	88910	167389
3469	88935	167362
3470	88960	167336
3471	88987	167311
3472	89012	167285
3473	89040	167264
3474	89064	167236
3475	89088	167208
3476	89113	167180
3477	89139	167155
3478	89163	167127
3479	89189	167102
3480	89214	167074
3481	89257	167081
3482	89281	167054
3483	89308	167029
3484	89332	167000
3485	89359	166978
3486	89386	166955
3487	89411	166928
3488	89434	166898
3489	89457	166868
3490	89484	166844
3491	89508	166816
3492	89534	166790
3493	89559	166763
3494	89585	166739
3495	89612	166715
3496	89645	166704
3497	89669	166674
3498	89696	166651
3499	89726	166635
3500	89750	166605
3501	89775	166579
3502	89801	166553
3503	89825	166525
3504	89849	166498
3505	89874	166471
3506	89900	166445
3507	89925	166419
3508	89951	166394
3509	89974	166363
3510	90000	166337
3511	90025	166311
3512	90052	166287
3513	90076	166258
3514	90099	166228
3515	90125	166204
3516	90150	166177
3517	90175	166150
3518	90201	166126
3519	90227	166100
3520	90281	166127
3521	90308	166103
3522	90334	166078
3523	90363	166059
3524	90398	166051
3525	90424	166026
3526	90451	166002
3527	90476	165976
3528	90515	165975
3529	90540	165948
3530	90567	165924
3531	90590	165894
3532	90615	165866
3533	90634	165830
3534	90659	165803
3535	90684	165776
3536	90712	165755
3537	90739	165731
3538	90765	165706
3539	90792	165683
3540	90816	165654
3541	90840	165625
3542	90867	165602
3543	90891	165574
3544	90916	165547
3545	90940	165518
3546	90966	165493
3547	90991	165466
3548	91017	165442
3549	91042	165415
3550	91069	165391
3551	91104	165382
3552	91129	165357
3553	91156	165334
3554	91182	165308
3555	91208	165282
3556	91234	165257
3557	91259	165230
3558	91283	165202
3559	91308	165176
3560	91332	165147
3561	91356	165119
3562	91382	165094
3563	91408	165068
3564	91433	165041
3565	91460	165017
3566	91485	164991
3567	91510	164964
3568	91536	164939
3569	91561	164912
3570	91584	164882
3571	91634	164900
3572	91658	164872
3573	91692	164862
3574	91718	164836
3575	91766	164852
3576	91794	164828
3577	91821	164805
3578	91847	164780
3579	91874	164758
3580	91904	164740
3581	91928	164712
3582	91956	164690
3583	91972	164646
3584	91996	164618
3585	92022	164593
3586	92047	164565
3587	92073	164541
3588	92097	164512
3589	92123	164488
3590	92149	164462
3591	92172	164433
3592	92198	164407
3593	92224	164383
3594	92249	164355
3595	92273	164327
3596	92301	164304
3597	92337	164297
3598	92363	164273
3599	92390	164249
3600	92431	164251
3601	92455	164223
3602	92478	164191
3603	92503	164165
3604	92527	164137
3605	92552	164109
3606	92576	164080
3607	92602	164055
3608	92624	164024
3609	92650	163999
3610	92676	163973
3611	92702	163948
3612	92727	163921
3613	92757	163903
3614	92788	163888
3615	92814	163861
3616	92850	163855
3617	92874	163826
3618	92909	163816
3619	92933	163789
3620	92957	163760
3621	92984	163737
3622	93009	163709
3623	93091	163782
3624	93116	163756
3625	93142	163731
3626	93166	163702
3627	93191	163675
3628	93216	163649
3629	93242	163623
3630	93268	163599
3631	93294	163573
3632	93321	163549
3633	93346	163523
3634	93373	163500
3635	93397	163471
3636	93421	163442
3637	93444	163411
3638	93482	163407
3639	93506	163380
3640	93532	163355
3641	93558	163329
3642	93582	163300
3643	93606	163272
3644	93629	163240
3645	93653	163213
3646	93680	163188
3647	93704	163161
3648	93730	163135
3649	93755	163109
3650	93784	163088
3651	93813	163068
3652	93837	163040
3653	93866	163019
3654	93891	162993
3655	93917	162967
3656	93942	162941
3657	93968	162916
3658	93992	162888
3659	94018	162862
3660	94055	162856
3661	94080	162829
3662	94105	162802
3663	94128	162772
3664	94153	162745
3665	94179	162720
3666	94204	162692
3667	94229	162667
3668	94255	162640
3669	94264	162587
3670	94290	162561
3671	94315	162535
3672	94341	162509
3673	94367	162484
3674	94392	162458
3675	94416	162428
3676	94439	162399
3677	94464	162372
3678	94488	162343
3679	94513	162316
3680	94538	162289
3681	94564	162264
3682	94589	162236
3683	94613	162208
3684	94651	162204
3685	94676	162178
3686	94701	162151
3687	94725	162122
3688	94751	162096
3689	94780	162077
3690	94810	162059
3691	94834	162030
3692	94860	162005
3693	94884	161976
3694	94907	161946
3695	94922	161902
3696	94947	161876
3697	94973	161849
3698	94998	161823
3699	95024	161797
3700	95051	161775
3701	95073	161743
3702	95100	161719
3703	95123	161689
3704	95147	161661
3705	95174	161636
3706	95198	161608
3707	95222	161580
3708	95246	161552
3709	95270	161522
3710	95295	161495
3711	95318	161466
3712	95344	161441
3713	95368	161412
3714	95396	161390
3715	95420	161362
3716	95446	161336
3717	95471	161310
3718	95495	161281
3719	95520	161254
3720	95545	161227
3721	95572	161204
3722	95613	161205
3723	95639	161180
3724	95671	161165
3725	95696	161138
3726	95721	161111
3727	95745	161081
3728	95782	161076
3729	95808	161050
3730	95836	161029
3731	95870	161016
3732	95912	161019
3733	95948	161010
3734	95975	160987
3735	96001	160960
3736	96028	160938
3737	96053	160911
3738	96081	160890
3739	96108	160865
3740	96134	160841
3741	96162	160819
3742	96188	160794
3743	96221	160779
3744	96267	160788
3745	96295	160766
3746	96323	160744
3747	96339	160702
3748	96367	160681
3749	96392	160654
3750	96419	160631
3751	96448	160610
3752	96475	160586
3753	96503	160564
3754	96529	160540
3755	96554	160512
3756	96596	160513
3757	96621	160488
3758	96649	160464
3759	96673	160437
3760	96705	160422
3761	96734	160401
3762	96762	160379
3763	96789	160356
3764	96818	160335
3765	96850	160319
3766	96895	160325
3767	96920	160299
3768	96984	160337
3769	97012	160314
3770	97039	160291
3771	97067	160270
3772	97106	160266
3773	97133	160242
3774	97180	160250
3775	97206	160226
3776	97236	160207
3777	97264	160185
3778	97290	160159
3779	97316	160133
3780	97341	160108
3781	97383	160108
3782	97411	160085
3783	97438	160063
3784	97464	160037
3785	97492	160015
3786	97519	159992
3787	97546	159968
3788	97577	159951
3789	97606	159929
3790	97632	159905
3791	97658	159880
3792	97686	159857
3793	97712	159831
3794	97738	159807
3795	97765	159782
3796	97794	159762
3797	97825	159744
3798	97853	159722
3799	97882	159702
3800	97910	159681
3801	97945	159670
3802	97970	159643
3803	97998	159621
3804	98027	159600
3805	98052	159573
3806	98083	159556
3807	98111	159534
3808	98149	159527
3809	98177	159506
3810	98205	159484
3811	98236	159466
3812	98266	159448
3813	98299	159434
3814	98328	159413
3815	98356	159391
3816	98384	159368
3817	98440	159391
3818	98466	159366
3819	98497	159348
3820	98525	159327
3821	98552	159303
3822	98593	159302
3823	98605	159254
3824	98622	159213
3825	98650	159191
3826	98677	159167
3827	98703	159142
3828	98733	159123
3829	98760	159100
3830	98790	159080
3831	98818	159058
3832	98852	159046
3833	98881	159025
3834	98910	159005
3835	98947	158996
3836	98998	159012
3837	99027	158990
3838	99052	158963
3839	99075	158932
3840	99102	158909
3841	99126	158881
3842	99149	158849
3843	99174	158822
3844	99199	158795
3845	99233	158784
3846	99259	158758
3847	99284	158730
3848	99309	158704
3849	99334	158677
3850	99375	158675
3851	99401	158650
3852	99424	158620
3853	99449	158592
3854	99473	158564
3855	99498	158536
3856	99522	158507
3857	99546	158479
3858	99570	158450
3859	99592	158419
3860	99616	158390
3861	99641	158362
3862	99667	158338
3863	99693	158311
3864	99717	158283
3865	99756	158279
3866	99786	158260
3867	99816	158241
3868	99844	158218
3869	99870	158192
3870	99893	158163
3871	99918	158135
3872	99944	158110
3873	99969	158083
3874	99994	158056
3875	100020	158030
3876	100050	158011
3877	100078	157988
3878	100104	157963
3879	100130	157937
3880	100155	157910
3881	100179	157881
3882	100204	157855
3883	100228	157826
3884	100254	157800
3885	100279	157773
3886	100304	157746
3887	100325	157713
3888	100354	157693
3889	100386	157676
3890	100410	157648
3891	100436	157622
3892	100460	157593
3893	100486	157568
3894	100508	157537
3895	100533	157508
3896	100558	157482
3897	100580	157451
3898	100605	157422
3899	100630	157396
3900	100655	157369
3901	100680	157342
3902	100706	157316
3903	100738	157301
3904	100766	157277
3905	100809	157279
3906	100838	157258
3907	100864	157233
3908	100889	157205
3909	100916	157181
3910	100941	157155
3911	100966	157128
3912	100991	157100
3913	101016	157073
3914	101040	157045
3915	101064	157016
3916	101090	156990
3917	101114	156962
3918	101139	156935
3919	101165	156910
3920	101188	156878
3921	101212	156851
3922	101235	156821
3923	101259	156792
3924	101282	156762
3925	101307	156735
3926	101332	156707
3927	101359	156684
3928	101384	156657
3929	101408	156628
3930	101434	156602
3931	101461	156579
3932	101489	156555
3933	101515	156531
3934	101539	156502
3935	101564	156474
3936	101596	156458
3937	101620	156430
3938	101646	156405
3939	101687	156402
3940	101713	156376
3941	101738	156349
3942	101808	156391
3943	101835	156368
3944	101859	156339
3945	101885	156313
3946	101908	156284
3947	101933	156256
3948	101958	156229
3949	101984	156203
3950	102009	156177
3951	102035	156152
3952	102060	156124
3953	102085	156097
3954	102109	156068
3955	102147	156060
3956	102172	156034
3957	102199	156010
3958	102224	155983
3959	102249	155956
3960	102273	155928
3961	102299	155902
3962	102325	155875
3963	102351	155850
3964	102375	155822
3965	102401	155797
3966	102425	155768
3967	102449	155740
3968	102475	155713
3969	102500	155687
3970	102525	155660
3971	102550	155632
3972	102575	155605
3973	102600	155579
3974	102625	155552
3975	102652	155527
3976	102677	155500
3977	102701	155472
3978	102727	155446
3979	102755	155423
3980	102782	155400
3981	102811	155378
3982	102837	155353
3983	102863	155327
3984	102889	155302
3985	102902	155256
3986	102926	155229
3987	102954	155205
3988	102979	155178
3989	103004	155152
3990	103025	155118
3991	103050	155092
3992	103075	155065
3993	103100	155037
3994	103125	155010
3995	103149	154981
3996	103173	154953
3997	103198	154926
3998	103223	154900
3999	103248	154872
4000	103270	154841
4001	103296	154816
4002	103321	154789
4003	103346	154761
4004	103369	154731
4005	103395	154706
4006	103419	154677
4007	103444	154651
4008	103473	154629
4009	103499	154603
4010	103523	154575
4011	103549	154549
4012	103572	154520
4013	103597	154493
4014	103622	154466
4015	103648	154440
4016	103673	154412
4017	103698	154386
4018	103723	154358
4019	103747	154330
4020	103774	154306
4021	103800	154281
4022	103826	154255
4023	103852	154230
4024	103876	154201
4025	103901	154174
4026	103924	154145
4027	103952	154122
4028	103994	154119
4029	104025	154102
4030	104055	154082
4031	104079	154054
4032	104103	154025
4033	104128	153998
4034	104153	153971
4035	104177	153943
4036	104209	153926
4037	104236	153901
4038	104259	153872
4039	104299	153867
4040	104323	153838
4041	104349	153812
4042	104373	153785
4043	104398	153758
4044	104422	153729
4045	104447	153702
4046	104473	153676
4047	104497	153649
4048	104520	153618
4049	104543	153588
4050	104567	153560
4051	104591	153531
4052	104617	153505
4053	104642	153478
4054	104667	153451
4055	104690	153421
4056	104715	153394
4057	104741	153369
4058	104766	153342
4059	104791	153315
4060	104848	153335
4061	104871	153305
4062	104897	153279
4063	104922	153252
4064	104947	153225
4065	104973	153199
4066	104998	153173
4067	105023	153146
4068	105050	153122
4069	105073	153092
4070	105102	153070
4071	105126	153043
4072	105157	153024
4073	105184	153000
4074	105202	152962
4075	105231	152941
4076	105251	152907
4077	105276	152880
4078	105331	152897
4079	105358	152872
4080	105391	152857
4081	105419	152834
4082	105442	152804
4083	105469	152780
4084	105494	152753
4085	105517	152724
4086	105543	152698
4087	105567	152670
4088	105584	152630
4089	105609	152603
4090	105635	152578
4091	105660	152551
4092	105697	152542
4093	105722	152514
4094	105747	152488
4095	105772	152460
4096	105797	152434
4097	105824	152410
4098	105855	152392
4099	105882	152367
4100	105907	152339
4101	105933	152314
4102	105958	152288
4103	105985	152263
4104	106011	152238
4105	106035	152209
4106	106061	152184
4107	106085	152155
4108	106109	152127
4109	106135	152101
4110	106161	152075
4111	106186	152049
4112	106211	152022
4113	106237	151997
4114	106262	151968
4115	106287	151942
4116	106312	151915
4117	106338	151889
4118	106365	151866
4119	106391	151840
4120	106418	151815
4121	106446	151794
4122	106486	151787
4123	106512	151762
4124	106539	151738
4125	106567	151716
4126	106594	151691
4127	106617	151661
4128	106642	151634
4129	106667	151606
4130	106692	151579
4131	106717	151553
4132	106736	151517
4133	106759	151488
4134	106784	151461
4135	106809	151434
4136	106838	151412
4137	106871	151397
4138	106897	151370
4139	106921	151343
4140	106946	151316
4141	106970	151287
4142	106992	151256
4143	107015	151226
